college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial,year
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MA,MATERIAL SCIENCE AND ENGINEERING (SS),4125.0,5897.0,10642.0,5806.0,16965.0,52089.0,,0,0,0,0,0,0,0,2021
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,ME,Mechanical Engineering,1493.0,2398.0,2896.0,2293.0,10380.0,13573.0,25853.0,0,0,0,0,0,0,0,2021
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MI,MINING ENGINEERING,6153.0,10139.0,9460.0,11969.0,19668.0,44774.0,,0,0,0,0,0,0,0,2021
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MN,MANUFACTURING ENGINEERING,5064.0,7088.0,13132.0,5666.0,15353.0,17201.0,48416.0,0,0,0,0,0,0,0,2021
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PT,Printing and Packing Technology,7762.0,11815.0,16817.0,11168.0,20410.0,36074.0,,0,0,0,0,0,0,0,2021
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XC,CIVIL ENGINEERING (TAMIL MEDIUM),12591.0,24175.0,34308.0,22879.0,36973.0,47907.0,,0,0,0,0,0,0,0,2021
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),18045.0,22322.0,22709.0,,36264.0,40564.0,,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,AP,APPAREL TECHNOLOGY (SS),13645.0,22334.0,30537.0,17325.0,43062.0,61533.0,,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CH,CHEMICAL ENGINEERING,2223.0,4117.0,,2494.0,11931.0,27624.0,10991.0,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CL,CHEMICAL ENGINEERING (SS),4534.0,5976.0,9973.0,4898.0,17334.0,,52866.0,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CR,CERAMIC TECHNOLOGY (SS),15446.0,22104.0,19992.0,23826.0,40824.0,81005.0,,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,FS,FOOD TECHNOLOGY (SS),4535.0,5880.0,8418.0,,17392.0,23813.0,,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IB,INDUSTRIAL BIO TECHNOLOGY,1010.0,2148.0,3981.0,,10124.0,18797.0,,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IS,INDUSTRIAL BIO TECHNOLOGY (SS),1877.0,2493.0,6394.0,7103.0,13535.0,34688.0,,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,LE,LEATHER TECHNOLOGY,16382.0,22881.0,23928.0,25236.0,32867.0,36502.0,77574.0,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PM,PHARMACEUTICAL TECHNOLOGY (SS),6295.0,9111.0,11238.0,11619.0,20362.0,42403.0,60120.0,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),12021.0,14158.0,14203.0,17887.0,23374.0,46392.0,,0,0,0,0,0,0,0,2021
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,TX,TEXTILE TECHNOLOGY,14856.0,18871.0,22985.0,18279.0,31952.0,62594.0,81510.0,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AE,AERONAUTICAL ENGINEERING,948.0,1898.0,2827.0,1770.0,7479.0,12147.0,,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AU,AUTOMOBILE ENGINEERING,4478.0,6926.0,7685.0,,14098.0,38061.0,39708.0,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),580.0,709.0,1669.0,825.0,4816.0,9750.0,11738.0,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CS,Computer Science and Engineering,362.0,493.0,1170.0,364.0,3466.0,2563.0,,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,795.0,970.0,2117.0,,4290.0,5798.0,14670.0,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,1528.0,2048.0,2657.0,1759.0,7729.0,22906.0,20157.0,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),1084.0,1268.0,2300.0,1163.0,6638.0,,16224.0,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),949.0,1203.0,2135.0,1111.0,6522.0,11666.0,,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,MF,MECHANICAL ENGINEERING (SS),2788.0,3424.0,5650.0,2815.0,13788.0,16180.0,40695.0,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,PR,PRODUCTION ENGINEERING,5439.0,7819.0,9891.0,9677.0,17608.0,31757.0,,0,0,0,0,0,0,0,2021
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,RP,RUBBER AND PLASTIC TECHNOLOGY,10371.0,14615.0,18645.0,16953.0,26040.0,46483.0,,0,0,0,0,0,0,0,2021
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,43867.0,60676.0,78362.0,48421.0,72334.0,80731.0,,0,0,0,0,0,0,0,2021
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,12226.0,14576.0,13157.0,18229.0,35933.0,65335.0,60926.0,0,0,0,0,0,0,0,2021
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20636.0,28917.0,41402.0,27131.0,53173.0,68776.0,86401.0,0,0,0,0,0,0,0,2021
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,28018.0,35704.0,60694.0,30794.0,58272.0,80383.0,,0,0,0,0,0,0,0,2021
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,48071.0,61267.0,74954.0,54727.0,79670.0,101290.0,81501.0,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,13873.0,18742.0,24332.0,17038.0,30453.0,34946.0,40335.0,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,1497.0,2178.0,4683.0,2417.0,10407.0,9647.0,,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2506.0,3105.0,5860.0,3433.0,14713.0,14556.0,,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,3711.0,4743.0,7570.0,5530.0,15316.0,23323.0,,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,5412.0,7093.0,9475.0,5560.0,23360.0,,34972.0,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,IB,INDUSTRIAL BIO TECHNOLOGY,8449.0,12036.0,19538.0,8551.0,37019.0,55608.0,69127.0,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,2595.0,3181.0,4666.0,3210.0,13076.0,17975.0,24000.0,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,10405.0,13279.0,21915.0,11890.0,28015.0,28270.0,50425.0,0,0,0,0,0,0,0,2021
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,PR,PRODUCTION ENGINEERING,14488.0,18858.0,24381.0,16436.0,35174.0,42657.0,69881.0,0,0,0,0,0,0,0,2021
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,50706.0,79854.0,124044.0,68108.0,82165.0,115266.0,,0,0,0,0,0,0,0,2021
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,18467.0,27789.0,33654.0,21618.0,52359.0,64646.0,,0,0,0,0,0,0,0,2021
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,26601.0,33035.0,48510.0,32063.0,60556.0,78894.0,59773.0,0,0,0,0,0,0,0,2021
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,35769.0,45866.0,80932.0,41619.0,66467.0,100239.0,,0,0,0,0,0,0,0,2021
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,51876.0,68741.0,72603.0,62568.0,84952.0,90728.0,,0,0,0,0,0,0,0,2021
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,11472.0,12623.0,14039.0,16584.0,38187.0,50473.0,,0,0,0,0,0,0,0,2021
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,15956.0,20775.0,22277.0,22173.0,46457.0,52201.0,98121.0,0,0,0,0,0,0,0,2021
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,24436.0,30658.0,32106.0,36491.0,59126.0,44827.0,,0,0,0,0,0,0,0,2021
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,36013.0,48195.0,64272.0,42815.0,73230.0,106002.0,119164.0,0,0,0,0,0,0,0,2021
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,23016.0,32241.0,47511.0,31066.0,49758.0,77319.0,79880.0,0,0,0,0,0,0,0,2021
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,3676.0,5134.0,11909.0,5212.0,17957.0,24308.0,,0,0,0,0,0,0,0,2021
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5374.0,6305.0,11439.0,6002.0,20411.0,33510.0,,0,0,0,0,0,0,0,2021
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,8244.0,9813.0,14681.0,8801.0,28522.0,40209.0,,0,0,0,0,0,0,0,2021
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,22239.0,31468.0,29163.0,36162.0,48078.0,65524.0,63035.0,0,0,0,0,0,0,0,2021
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,MT,METALLURGICAL ENGINEERING,16844.0,25560.0,43920.0,19447.0,58362.0,73574.0,86987.0,0,0,0,0,0,0,0,2021
2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,AU,AUTOMOBILE ENGINEERING,35691.0,48447.0,67505.0,39890.0,73807.0,55660.0,,0,0,0,0,0,0,0,2021
2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,32019.0,44656.0,80861.0,43237.0,56053.0,58678.0,,0,0,0,0,0,0,0,2021
2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,10143.0,11751.0,29154.0,10159.0,29516.0,30791.0,57826.0,0,0,0,0,0,0,0,2021
2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14943.0,17229.0,30434.0,18470.0,42527.0,50310.0,,0,0,0,0,0,0,0,2021
2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,19901.0,24659.0,25003.0,22498.0,49511.0,,60062.0,0,0,0,0,0,0,0,2021
2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,12321.0,14336.0,26688.0,12549.0,36388.0,29165.0,,0,0,0,0,0,0,0,2021
2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,33055.0,39805.0,59289.0,44216.0,60303.0,52647.0,,0,0,0,0,0,0,0,2021
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,60518.0,79786.0,116960.0,67459.0,85700.0,125522.0,,0,0,0,0,0,0,0,2021
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,19717.0,25975.0,31030.0,,40110.0,51334.0,,0,0,0,0,0,0,0,2021
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,30220.0,35860.0,50930.0,37351.0,65030.0,83178.0,,0,0,0,0,0,0,0,2021
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,43449.0,48374.0,96651.0,59013.0,71795.0,125367.0,,0,0,0,0,0,0,0,2021
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,63064.0,76565.0,84747.0,66891.0,86109.0,115888.0,,0,0,0,0,0,0,0,2021
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,50720.0,73808.0,83709.0,73350.0,71672.0,83467.0,,0,0,0,0,0,0,0,2021
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,13265.0,15452.0,13915.0,13824.0,33001.0,28893.0,63588.0,0,0,0,0,0,0,0,2021
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17538.0,26474.0,33802.0,27455.0,41026.0,56221.0,,0,0,0,0,0,0,0,2021
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,31867.0,39171.0,65037.0,38841.0,51364.0,97621.0,,0,0,0,0,0,0,0,2021
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,46005.0,61574.0,69525.0,55503.0,72057.0,72373.0,99988.0,0,0,0,0,0,0,0,2021
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,23012.0,33116.0,30198.0,56301.0,44213.0,99101.0,,0,0,0,0,0,0,0,2021
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,5827.0,8329.0,8839.0,16263.0,34149.0,32820.0,,0,0,0,0,0,0,0,2021
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11595.0,14314.0,17939.0,20506.0,43676.0,91912.0,83979.0,0,0,0,0,0,0,0,2021
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,16847.0,22281.0,21365.0,,42603.0,79653.0,,0,0,0,0,0,0,0,2021
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,35949.0,44081.0,52572.0,49811.0,64966.0,124561.0,79404.0,0,0,0,0,0,0,0,2021
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,63076.0,78898.0,83167.0,69870.0,88558.0,,,0,0,0,0,0,0,0,2021
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,25097.0,28743.0,36449.0,,52764.0,58895.0,,0,0,0,0,0,0,0,2021
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,32803.0,38952.0,64264.0,38689.0,57580.0,74202.0,,0,0,0,0,0,0,0,2021
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,45422.0,51395.0,74528.0,45558.0,69614.0,98718.0,,0,0,0,0,0,0,0,2021
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,63549.0,75890.0,103018.0,66653.0,83366.0,124956.0,,0,0,0,0,0,1,0,2021
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,20675.0,26256.0,34135.0,23935.0,43999.0,53791.0,99914.0,0,0,0,0,0,0,0,2021
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,5231.0,6348.0,8523.0,10289.0,21058.0,26774.0,,0,0,0,0,0,0,0,2021
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,8010.0,9745.0,10701.0,10453.0,25747.0,31095.0,65972.0,0,0,0,0,0,0,0,2021
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,13419.0,17286.0,24947.0,22846.0,38701.0,90465.0,66849.0,0,0,0,0,0,0,0,2021
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,26639.0,35552.0,33537.0,38658.0,56820.0,113040.0,,0,0,0,0,0,0,0,2021
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,AS,AUTOMOBILE ENGINEERING (SS),8987.0,14779.0,12753.0,20431.0,42229.0,40865.0,49736.0,0,0,0,0,0,0,0,2021
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,BS,BIO TECHNOLOGY (SS),2276.0,3815.0,7101.0,3546.0,19058.0,30867.0,,0,0,0,0,0,0,0,2021
