college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial,year
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,BY,BIO MEDICAL ENGINEERING (SS),2185.0,4606.0,3299.0,5537.0,12621.0,22764.0,3890.0,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CE,CIVIL ENGINEERING,3937.0,6219.0,11998.0,9441.0,16167.0,28667.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),139.0,227.0,709.0,663.0,3330.0,8459.0,9198.0,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CS,Computer Science and Engineering,22.0,102.0,318.0,291.0,1013.0,1121.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.0,326.0,829.0,773.0,3692.0,14390.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EE,Electrical and Electronics Engineering,1012.0,1561.0,3348.0,2407.0,8578.0,18228.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),476.0,585.0,2299.0,1623.0,6489.0,,10795.0,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,GI,GEO INFORMATICS,4669.0,8176.0,9880.0,8842.0,23803.0,19509.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IE,INDUSTRIAL ENGINEERING,6317.0,10419.0,17154.0,14049.0,27211.0,15018.0,47733.0,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),359.0,559.0,1182.0,1706.0,5635.0,11014.0,14024.0,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MA,MATERIAL SCIENCE AND ENGINEERING (SS),6271.0,10588.0,14321.0,11249.0,29963.0,33578.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,ME,Mechanical Engineering,2408.0,4554.0,6047.0,7655.0,14245.0,14787.0,49450.0,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MI,MINING ENGINEERING,8348.0,17005.0,17571.0,20797.0,28214.0,50747.0,95204.0,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MN,MANUFACTURING ENGINEERING,8904.0,13185.0,12435.0,17390.0,24509.0,56585.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PT,Printing and Packing Technology,12098.0,22201.0,12331.0,22874.0,32302.0,81318.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XC,CIVIL ENGINEERING (TAMIL MEDIUM),19134.0,30510.0,83967.0,39557.0,33512.0,133182.0,,0,0,0,0,0,0,0,2022
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),13412.0,26746.0,18547.0,33503.0,35007.0,82575.0,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,AP,APPAREL TECHNOLOGY (SS),35337.0,65046.0,64864.0,53432.0,54827.0,43476.0,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CH,CHEMICAL ENGINEERING,3451.0,7014.0,21408.0,12336.0,19612.0,20187.0,48677.0,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CL,CHEMICAL ENGINEERING (SS),7626.0,9079.0,21617.0,14131.0,32692.0,63561.0,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CR,CERAMIC TECHNOLOGY (SS),30197.0,46508.0,43472.0,54084.0,60278.0,145950.0,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,FS,FOOD TECHNOLOGY (SS),7064.0,11439.0,8622.0,13417.0,34433.0,36834.0,42587.0,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IB,INDUSTRIAL BIO TECHNOLOGY,3737.0,6199.0,12365.0,12588.0,27348.0,39427.0,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IS,INDUSTRIAL BIO TECHNOLOGY (SS),5024.0,7961.0,,15486.0,30711.0,,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,LE,LEATHER TECHNOLOGY,34622.0,47384.0,38652.0,48919.0,61053.0,75812.0,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PM,PHARMACEUTICAL TECHNOLOGY (SS),14379.0,24216.0,26234.0,21449.0,45135.0,32301.0,59329.0,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),18082.0,31401.0,24171.0,32820.0,46885.0,77352.0,,0,0,0,0,0,0,0,2022
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,TX,TEXTILE TECHNOLOGY,25625.0,40645.0,29108.0,50953.0,55458.0,103325.0,92551.0,0,0,0,0,0,0,0,2022
3,"School of Architecture and Planning, Anna University,Chennai 600025",CHENNAI,CEG DEPTS,BP,B.Plan,6388.0,12635.0,15821.0,20696.0,35180.0,76252.0,19121.0,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AE,AERONAUTICAL ENGINEERING,3080.0,4736.0,5490.0,7868.0,10932.0,30744.0,,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),1108.0,1405.0,2142.0,2258.0,9090.0,26200.0,,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AU,AUTOMOBILE ENGINEERING,6099.0,11606.0,20594.0,13393.0,30858.0,42114.0,,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),598.0,730.0,1406.0,1527.0,6547.0,17603.0,,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CS,Computer Science and Engineering,350.0,615.0,973.0,1007.0,4798.0,14822.0,,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,757.0,1001.0,2693.0,1787.0,7227.0,23336.0,23593.0,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,1708.0,2331.0,6152.0,5044.0,15909.0,,31497.0,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),1034.0,1344.0,2082.0,2385.0,9254.0,20232.0,12313.0,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),877.0,1143.0,2027.0,2354.0,11156.0,19371.0,15765.0,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,PR,PRODUCTION ENGINEERING,9437.0,14519.0,15208.0,18488.0,31714.0,44052.0,37548.0,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,RA,ROBOTICS AND AUTOMATION (SS),2103.0,2746.0,4769.0,4584.0,14413.0,14429.0,,0,0,0,0,0,0,0,2022
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,RP,RUBBER AND PLASTIC TECHNOLOGY,18271.0,33119.0,21767.0,35225.0,54406.0,54649.0,64572.0,0,0,0,0,0,0,0,2022
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,71287.0,151604.0,,107162.0,151268.0,,,0,1,0,0,0,0,0,2022
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,13188.0,26145.0,28647.0,16721.0,40732.0,51693.0,,0,0,0,0,0,0,0,2022
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,25038.0,39498.0,92734.0,43737.0,70307.0,101502.0,47922.0,0,0,0,0,0,0,0,2022
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,34243.0,56265.0,96960.0,68420.0,96033.0,131578.0,113891.0,0,0,0,0,0,1,0,2022
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,76665.0,134134.0,128366.0,123174.0,150240.0,120235.0,,0,0,0,0,1,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,18836.0,29306.0,32451.0,33600.0,45942.0,74776.0,53375.0,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,1883.0,2330.0,5720.0,3488.0,12740.0,20115.0,,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2496.0,3141.0,3213.0,4696.0,15947.0,39674.0,,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,4540.0,6020.0,6991.0,9599.0,22102.0,25022.0,,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,5440.0,8492.0,9949.0,14397.0,30836.0,63853.0,,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,IB,INDUSTRIAL BIO TECHNOLOGY,14483.0,23404.0,56014.0,36875.0,72580.0,93627.0,131214.0,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,2587.0,3468.0,2745.0,3982.0,13991.0,18245.0,45608.0,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,13909.0,20623.0,29002.0,27001.0,58968.0,76635.0,36683.0,0,0,0,0,0,0,0,2022
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,PR,PRODUCTION ENGINEERING,21501.0,32412.0,42678.0,35682.0,77669.0,109355.0,,0,0,0,0,0,0,0,2022
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,78428.0,137575.0,87272.0,139566.0,115663.0,,,0,1,1,0,0,0,0,2022
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,19464.0,30183.0,45298.0,34069.0,67750.0,89545.0,,0,0,0,0,0,0,0,2022
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,29713.0,45059.0,60608.0,43731.0,79877.0,83475.0,41782.0,0,0,0,0,0,0,0,2022
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,45446.0,69051.0,55540.0,67292.0,111584.0,126441.0,,0,0,0,0,0,0,0,2022
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,77448.0,141712.0,143614.0,141236.0,145584.0,78072.0,,0,0,1,0,1,0,0,2022
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,11882.0,18293.0,32525.0,18789.0,34189.0,78203.0,,0,0,0,0,0,0,0,2022
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20081.0,27486.0,49445.0,31223.0,56624.0,142131.0,,0,0,0,0,0,0,0,2022
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,32217.0,48786.0,50697.0,45152.0,81153.0,145087.0,112009.0,0,0,0,0,0,0,0,2022
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,58353.0,93642.0,126174.0,84870.0,143000.0,149483.0,,0,0,0,0,0,0,0,2022
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,34672.0,56869.0,102632.0,53071.0,60118.0,75551.0,103211.0,0,0,0,0,0,0,0,2022
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,3925.0,5367.0,6215.0,8444.0,19005.0,22789.0,,0,0,0,0,0,0,0,2022
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,6231.0,7645.0,19870.0,10736.0,27036.0,40461.0,,0,0,0,0,0,0,0,2022
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,10532.0,14059.0,32909.0,14738.0,41532.0,39662.0,39690.0,0,0,0,0,0,0,0,2022
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,28949.0,44588.0,65014.0,51644.0,74489.0,72476.0,73247.0,0,0,0,0,0,0,0,2022
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,MT,METALLURGICAL ENGINEERING,29866.0,53453.0,39332.0,49074.0,130255.0,100856.0,,0,0,0,0,0,0,0,2022
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,AU,AUTOMOBILE ENGINEERING,82421.0,107307.0,,145273.0,,,,0,0,0,0,0,0,0,2022
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,55575.0,87795.0,110101.0,71770.0,122427.0,150777.0,,0,0,0,0,1,0,0,2022
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,9554.0,14075.0,27702.0,15493.0,35929.0,45944.0,73206.0,0,0,0,0,0,0,0,2022
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16352.0,19611.0,29818.0,23967.0,60326.0,64989.0,,0,0,0,0,0,0,0,2022
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,25233.0,30521.0,53945.0,40346.0,63821.0,57509.0,63365.0,0,0,0,0,0,0,0,2022
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,11997.0,17000.0,32985.0,14512.0,38442.0,50917.0,,0,0,0,0,0,0,0,2022
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,44476.0,60167.0,80844.0,75851.0,126870.0,85646.0,138907.0,0,0,0,0,0,0,0,2022
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,111943.0,142280.0,,143649.0,134449.0,125735.0,,0,1,0,1,0,1,0,2022
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,23335.0,35141.0,52033.0,37808.0,53428.0,60454.0,136711.0,0,0,0,0,0,0,0,2022
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,36915.0,59262.0,66605.0,48506.0,87687.0,113933.0,,0,0,0,0,0,1,0,2022
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,66638.0,93998.0,121351.0,117037.0,140550.0,147951.0,,0,0,1,0,0,1,0,2022
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,103433.0,153058.0,,145680.0,142014.0,,,0,1,0,1,1,0,0,2022
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,73555.0,149079.0,,151979.0,136313.0,132189.0,,0,1,0,1,0,1,0,2022
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,17641.0,23568.0,28243.0,28038.0,40005.0,38427.0,,0,0,0,0,0,0,0,2022
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,27561.0,43676.0,63123.0,50720.0,85929.0,119288.0,146168.0,0,0,0,0,0,0,0,2022
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,43498.0,67017.0,114012.0,88378.0,116657.0,137418.0,72066.0,0,0,0,0,0,0,0,2022
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,73254.0,124936.0,141581.0,116776.0,133120.0,,,0,0,0,1,1,0,0,2022
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,33948.0,67168.0,72891.0,70342.0,75332.0,104553.0,,0,0,0,0,0,1,0,2022
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,6192.0,12808.0,10123.0,17722.0,27208.0,59849.0,,0,0,0,0,0,0,0,2022
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13231.0,18407.0,17360.0,29711.0,61794.0,89555.0,,0,0,0,0,0,0,0,2022
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,19694.0,28772.0,36036.0,41891.0,49117.0,139103.0,,0,0,0,0,0,0,0,2022
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,54652.0,79882.0,79374.0,111722.0,93615.0,134852.0,,0,0,0,0,0,1,0,2022
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,117976.0,147688.0,,151061.0,154543.0,133114.0,,0,1,0,1,1,1,0,2022
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,25859.0,39462.0,48793.0,50929.0,74123.0,47816.0,,0,0,0,0,0,0,0,2022
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,40059.0,57911.0,118811.0,58935.0,77916.0,93588.0,121029.0,0,0,0,0,0,0,0,2022
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,62462.0,139935.0,141978.0,119064.0,130139.0,,,0,0,0,0,1,0,0,2022
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,113693.0,131390.0,,154078.0,135739.0,132084.0,,0,1,0,1,1,0,0,2022
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CE,CIVIL ENGINEERING,25783.0,40746.0,57078.0,53741.0,54391.0,107882.0,,0,0,0,0,0,0,0,2022
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,4908.0,7657.0,5555.0,10327.0,28649.0,40314.0,,0,0,0,0,0,0,0,2022
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,7736.0,10083.0,11420.0,12557.0,33847.0,144125.0,71477.0,0,0,0,0,0,0,0,2022
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,17525.0,22355.0,40846.0,36186.0,49141.0,125581.0,81649.0,0,0,0,0,0,0,0,2022
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,35511.0,53736.0,47941.0,54713.0,71975.0,119433.0,119203.0,0,0,0,0,0,0,1,2022
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,AS,AUTOMOBILE ENGINEERING (SS),16178.0,22783.0,32669.0,32922.0,71067.0,92298.0,,0,0,0,0,0,0,0,2022
