year,college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,BY,BIO MEDICAL ENGINEERING (SS),196.0,193.0,194.5,192.0,186.185,178.404999999999,193.725,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CE,CIVIL ENGINEERING,193.5,191.5,186.755,189.0,183.5,174.0,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),199.5,199.5,198.0,198.5,194.5,189.5,189.0,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CS,COMPUTER SCIENCE AND ENGINEERING,200.0,200.0,199.0,199.333333333333,197.5,197.5,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,199.5,199.0,198.0,198.0,194.0,185.0,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,197.5,197.0,194.5,195.5,189.5,181.855,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),198.5,198.5,196.0,196.5,191.0,,187.5,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,GI,GEO INFORMATICS,193.0,190.0,188.5,189.5,177.5,180.715,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IE,INDUSTRIAL ENGINEERING,191.5,188.0,182.5,185.0,175.0,184.5,161.5,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),199.0,198.5,197.5,196.5,192.0,187.5,185.0,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MA,MATERIAL SCIENCE AND ENGINEERING (SS),191.5,188.0,185.0,187.5,173.5,171.0,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,ME,MECHANICAL ENGINEERING,195.5,193.0,191.5,190.0,185.0,184.5,160.37,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MI,MINING ENGINEERING,189.615,182.67,182.41,179.66,174.5,159.5,130.0,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MN,MANUFACTURING ENGINEERING,189.5,185.95,186.5,182.5,177.0,155.5,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PT,PRINTING AND PACKING TECHNOLOGY,186.5,178.505,186.5,178.0,171.515,139.0,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XC,CIVIL ENGINEERING (TAMIL MEDIUM),181.0,173.0,137.0,167.0,171.0,103.0,,0,0,0,0,0,0,0
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),185.5,175.5,181.5,171.0,170.0,138.0,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,AP,APPAREL TECHNOLOGY (SS),169.5,164.5,150.0,157.5,156.5,164.0,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CH,CHEMICAL ENGINEERING,194.0,191.0,179.395,186.5,180.5,180.0,160.78,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CL,CHEMICAL ENGINEERING (SS),190.0,189.0,179.0,185.0,171.5,151.0,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CR,CERAMIC TECHNOLOGY (SS),173.0,162.0,164.0,157.0,153.0,91.0,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,FS,FOOD TECHNOLOGY (SS),190.505,187.0,189.5,185.5,170.295,168.5,165.0,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IB,INDUSTRIAL BIO TECHNOLOGY,194.0,191.5,186.5,186.405,175.0,167.0,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IS,INDUSTRIAL BIO TECHNOLOGY (SS),192.5,190.0,,184.0,173.0,,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,LE,LEATHER TECHNOLOGY,170.0,161.5,167.5,160.5,152.5,142.5,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PM,PHARMACEUTICAL TECHNOLOGY (SS),185.0,177.5,176.0,179.22,163.0,171.525,153.5,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),182.0,172.5,177.5,171.5,162.0,141.5,,0,0,0,0,0,0,0
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,TX,TEXTILE TECHNOLOGY,176.5,166.0,174.0,159.5,156.0,124.5,131.5,0,0,0,0,0,0,0
2022,3,"School of Architecture and Planning, Anna University,Chennai 600025",CHENNAI,CEG DEPTS,BP,B.Plan,191.465,186.095,183.5,180.0,169.55,142.5,181.0,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AE,AERONAUTICAL ENGINEERING,194.5,193.0,192.0,190.0,187.5,172.975,,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),197.5,197.0,196.0,196.0,189.0,176.0,,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AU,AUTOMOBILE ENGINEERING,191.5,187.0,180.0,185.5,172.5,165.0,,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),198.5,198.0,197.0,197.0,191.0,182.295,,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CS,COMPUTER SCIENCE AND ENGINEERING,199.0,198.5,197.5,197.5,193.0,184.5,,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,198.0,197.5,195.0,196.5,190.5,178.0,177.57,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,196.5,195.5,191.5,192.5,183.5,,172.295,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),197.5,197.0,196.0,195.5,189.0,180.0,186.5,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),198.0,197.5,196.0,195.5,187.5,181.0,183.5,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,PR,PRODUCTION ENGINEERING,189.0,184.55,184.0,181.5,172.0,164.0,168.0,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,RA,ROBOTICS AND AUTOMATION (SS),196.0,195.0,193.0,193.0,185.0,185.0,,0,0,0,0,0,0,0
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,RP,RUBBER AND PLASTIC TECHNOLOGY,181.614999999999,171.0,179.0,169.5,157.0,156.845,150.0,0,0,0,0,0,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),160.5,123.0,129.5,144.5,129.5,134.0,,0,0,0,0,0,1,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CE,CIVIL ENGINEERING,125.5,125.0,91.0,89.0,94.5,,,0,1,1,1,1,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),163.0,120.0,126.5,142.0,126.0,108.5,,0,0,0,0,0,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CH,CHEMICAL ENGINEERING,124.0,99.75,90.5,86.0,84.5,,115.5,0,1,1,1,1,0,1
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CS,COMPUTER SCIENCE AND ENGINEERING,171.0,137.5,140.0,146.0,136.5,120.0,,0,0,0,0,0,1,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CZ,CIVIL AND STRUCTUTURAL ENGINEERING,80.0,,,,,,,1,0,0,0,0,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,151.0,123.5,115.5,138.0,100.5,,,0,0,0,0,0,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.0,81.0,100.0,94.5,82.0,,,0,1,1,1,1,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,121.5,85.0,90.0,85.0,93.5,,,0,1,0,1,1,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,IT,INFORMATION TECHNOLOGY,159.5,133.0,130.0,141.5,128.0,81.0,116.5,0,0,0,0,0,0,0
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,ME,MECHANICAL ENGINEERING,105.5,89.5,,80.0,90.0,,85.5,0,1,0,1,1,0,1
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,MM,MECHANICAL ENGINEERING (MANUFACTURING),88.5,,,,,,,1,0,0,0,0,0,0
2022,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,177.0,160.0,167.5,170.0,140.5,148.5,,0,0,0,0,0,0,0
2022,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.0,144.5,154.0,143.5,112.0,131.5,,0,0,0,0,0,1,0
2022,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,IT,INFORMATION TECHNOLOGY,173.095,155.0,149.0,157.0,136.0,134.99,,0,0,0,0,0,1,0
2022,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,114.5,95.0,,103.0,,,,0,1,0,1,0,0,0
2022,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),81.5,,,,,,,1,0,0,0,0,0,0
2022,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,CE,CIVIL ENGINEERING,103.0,,,,85.5,,,0,0,0,0,1,0,0
2022,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,167.5,150.5,134.5,155.0,145.0,132.5,,0,0,0,0,0,1,0
2022,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150.0,123.5,131.5,123.0,110.5,108.0,113.5,0,0,0,0,0,1,0
2022,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,IT,INFORMATION TECHNOLOGY,166.5,148.0,138.135,145.5,130.0,134.0,,0,0,0,0,0,0,0
2022,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,XC,CIVIL ENGINEERING (TAMIL MEDIUM),85.5,,,,,,,1,0,0,0,0,0,0
2022,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,170.5,152.0,148.0,156.23,117.5,108.5,,0,0,0,0,0,1,0
2022,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.5,129.0,120.5,130.5,94.5,,,0,0,1,0,1,0,0
2022,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,120.0,97.5,,105.5,95.0,,,0,1,0,1,1,0,0
2022,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,86.0,,,,,,,1,0,0,0,0,0,0
2022,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),,,,,,,,0,0,0,0,0,0,0
2022,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,181.5,162.5,172.64,170.7,146.0,131.5,,0,0,0,0,0,0,0
2022,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.5,150.0,121.5,157.0,115.5,,,0,0,0,0,0,0,0
2022,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,148.5,100.5,107.0,89.0,83.0,,,0,0,0,0,0,0,0
2022,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,119.0,104.0,103.0,106.0,95.5,,,0,1,1,1,1,0,0
2022,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,137.5,104.5,131.0,,91.5,,,0,1,0,0,1,0,0
2022,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,90.5,,,,,,,1,0,0,0,0,0,0
2022,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,147.5,105.0,138.5,82.0,105.5,130.5,,0,1,0,1,1,0,0
2022,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,93.0,135.5,,87.0,,,0,1,0,0,1,0,0
2022,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,90.0,,,,,,,0,0,0,0,0,0,0
2022,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,151.5,116.5,138.0,117.5,84.5,,,0,1,0,1,1,0,0
2022,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,88.5,,,,,,,1,0,0,0,0,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,AE,AERONAUTICAL ENGINEERING,99.5,,,,,,,1,0,0,0,0,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,81.5,,,,,,,1,0,0,0,0,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,139.0,114.0,118.0,85.0,98.5,,,0,0,0,0,1,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,90.0,,,,88.0,,,0,0,0,0,1,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,87.0,,,,,,,1,0,0,0,0,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,129.0,86.0,83.5,87.5,89.0,,,0,0,1,1,1,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,TX,TEXTILE TECHNOLOGY,88.5,,,,,,,1,0,0,0,0,0,0
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,FD,FOOD TECHNOLOGY,94.5,,,,,,,1,0,0,0,0,0,0
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149.0,128.0,126.5,122.0,90.0,,,0,0,0,0,1,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,BT,BIO TECHNOLOGY,135.0,95.0,,133.0,98.5,108.5,,0,1,0,1,1,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,CS,COMPUTER SCIENCE AND ENGINEERING,157.0,139.0,142.5,125.0,93.0,,,0,0,0,0,1,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,143.0,134.0,129.5,106.5,88.0,,,0,0,0,0,1,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,100.0,81.5,,,,,,0,1,0,0,0,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,IT,INFORMATION TECHNOLOGY,155.5,137.5,134.0,119.0,110.0,,,0,0,0,0,0,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,ME,MECHANICAL ENGINEERING,97.5,,,,,,,1,0,0,0,0,0,0
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,MZ,Mechatronics Engineering,104.5,,,,,,,1,0,0,0,0,0,0
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,AL,Artificial Intelligence and Machine Learning,179.0,173.5,168.0,170.0,142.0,,,0,0,0,0,0,0,0
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,177.5,173.0,164.0,163.5,132.0,,,0,0,0,0,0,0,0
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,186.5,182.0,171.165,179.5,139.0,140.0,130.0,0,0,0,0,0,1,0
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.0,173.5,162.5,164.5,121.5,,,0,0,0,0,0,0,0
