year,college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,BY,BIO MEDICAL ENGINEERING (SS),195.0,194.0,193.5,194.775,189.0,182.5,181.0,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CE,CIVIL ENGINEERING,193.5,192.685,190.5,193.33,190.0,182.0,174.635,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),198.0,197.666666666666,196.375,197.5,193.0,192.06,190.815,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CS,COMPUTER SCIENCE AND ENGINEERING,199.0,198.12,197.02,198.625,196.5,193.935,192.165,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,197.99,197.333333333333,196.0,197.13,194.35,192.0,192.5,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,195.995,195.0,193.825,195.459999999999,191.0,190.385,191.0,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),196.575,196.0,195.855,196.0,192.184999999999,189.01,187.5,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,GI,GEO INFORMATICS,193.15,192.0,191.965,193.079999999999,188.0,182.295,,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IE,INDUSTRIAL ENGINEERING,192.0,191.42,190.3,191.5,187.065,179.815,,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),197.0,196.0,194.4,195.825,191.5,189.145,192.44,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MA,MATERIAL SCIENCE AND ENGINEERING (SS),192.0,190.755,188.065,190.86,184.92,171.625,,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,ME,MECHANICAL ENGINEERING,194.615,193.5,193.0,193.54,188.255,186.529999999999,181.065,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MI,MINING ENGINEERING,190.515,188.44,188.795,187.47,183.655,174.12,,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,MN,MANUFACTURING ENGINEERING,191.355,190.0,186.82,191.0,185.65,184.78,172.9,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PT,PRINTING TECHNOLOGY,189.75,187.5,185.0,187.875,183.359999999999,177.19,,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XC,CIVIL ENGINEERING (TAMIL MEDIUM),187.035,181.769999999999,177.845,182.305,176.89,173.03,,0,0,0,0,0,0,0
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),184.44,182.5,182.385,,177.109999999999,175.585,,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,AP,APPAREL TECHNOLOGY (SS),186.5,182.5,179.315,184.725,174.715,168.46,,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CH,CHEMICAL ENGINEERING,193.68,192.0,,193.385,187.495,180.415,188.0,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CL,CHEMICAL ENGINEERING (SS),191.735,190.67,188.5,191.5,184.715,,171.39,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,CR,CERAMIC TECHNOLOGY (SS),185.585,182.61,183.5,181.925,175.5,161.835,,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,FS,FOOD TECHNOLOGY (SS),191.735,190.769999999999,189.42,,184.685,181.935,,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IB,INDUSTRIAL BIO TECHNOLOGY,195.5,193.834999999999,192.0,,188.45,184.035,,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,IS,INDUSTRIAL BIO TECHNOLOGY (SS),194.0,193.385,190.5,190.0,186.56,177.69,,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,LE,LEATHER TECHNOLOGY,185.155,182.3,181.89,181.35,178.385,177.01,163.0,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PM,PHARMACEUTICAL TECHNOLOGY (SS),190.5,189.0,187.83,187.545,183.385,174.975,168.935,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),187.435,186.275,186.24,184.5,182.065,173.535,,0,0,0,0,0,0,0
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHENNAI,CEG DEPTS,TX,TEXTILE TECHNOLOGY,185.959999999999,184.0,182.25,184.3,178.734999999999,168.075,161.65,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AE,AERONAUTICAL ENGINEERING,195.584999999999,194.0,193.0,194.22,190.0,187.339999999999,,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,AU,AUTOMOBILE ENGINEERING,191.815,190.0,189.825,,186.32,176.5,175.925,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),196.5,196.01,194.385,195.955,191.5,188.57,187.5,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,CS,COMPUTER SCIENCE AND ENGINEERING,197.175,196.825,195.095,197.155,192.5,193.26,,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,196.0,195.515,193.9,,192.0,190.865,186.0,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,194.515,194.0,193.135,194.23,189.79,182.295,183.495,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),195.35,195.0,193.525,195.13,190.25,,185.255,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),195.585,195.024999999999,193.864999999999,195.3,190.36,187.505,,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,MF,MECHANICAL ENGINEERING (SS),193.0,192.5,191.0,193.0,186.5,185.275,175.545,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,PR,PRODUCTION ENGINEERING,191.0,189.715,188.5,188.625,184.57,178.815,,0,0,0,0,0,0,0
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CHENGALPET,CEG DEPTS,RP,RUBBER AND PLASTIC TECHNOLOGY,188.265,186.0,184.109999999999,184.925,181.0,173.505,,0,0,0,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),182.46,174.535,171.92,180.32,166.925,,141.54,0,0,0,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CE,CIVIL ENGINEERING,169.055,152.49,102.75,155.19,159.755,,,0,0,0,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),176.955,172.32,169.715,176.359999999999,165.265,129.0,159.11,0,0,0,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CH,CHEMICAL ENGINEERING,168.255,149.7,140.55,155.89,153.405,166.55,137.365,0,0,1,0,0,1,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CS,COMPUTER SCIENCE AND ENGINEERING,184.185,176.11,176.935,179.725,167.965,161.405,163.32,0,0,0,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,CZ,CIVIL AND STRUCTUTURAL ENGINEERING,157.185,121.0,143.9,144.0,150.44,155.02,,0,1,1,0,0,1,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,177.3,172.065,167.5,167.5,167.205,126.67,,0,0,0,0,0,1,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,170.25,161.075,162.49,159.615,157.23,145.86,,0,0,0,0,0,1,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,164.055,157.22,154.0,,152.25,,,0,0,1,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,IT,INFORMATION TECHNOLOGY,180.165,174.5,168.135,176.09,167.46,112.5,102.5,0,0,0,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,ME,MECHANICAL ENGINEERING,160.58,122.99,142.275,136.425,153.45,,,0,0,0,0,0,0,0
2021,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CUDDALORE,ANNAMALAI UNIV,MM,MECHANICAL ENGINEERING (MANUFACTURING),153.47,111.0,149.33,,145.5,,,0,1,1,0,0,0,0
2021,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,182.32,175.845,179.295,174.495,169.78,157.24,,0,0,0,0,0,0,0
2021,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,175.95,171.22,166.615,174.67,160.01,162.01,,0,0,0,0,0,0,0
2021,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,IT,INFORMATION TECHNOLOGY,179.065,174.935,171.1,177.525,169.5,161.32,,0,0,0,0,0,0,0
2021,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,161.98,145.46,156.55,118.85,149.9,136.615,,0,0,0,0,0,0,0
2021,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",VILUPPURAM,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),86.0,,,,,,,1,0,0,0,0,0,0
2021,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,CE,CIVIL ENGINEERING,159.31,127.0,149.0,142.925,146.285,,,0,1,1,0,0,0,0
2021,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,177.89,174.01,170.549999999999,177.495,167.0,149.845,,0,0,0,0,0,0,0
2021,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.845,168.579999999999,158.3,164.0,160.635,,,0,0,0,0,0,0,0
2021,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,IT,INFORMATION TECHNOLOGY,176.31,172.65,162.35,168.87,166.085,158.81,152.92,0,0,0,0,0,0,0
2021,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",VILUPPURAM,UNIV CONSTITUENT COLLEGES,XC,CIVIL ENGINEERING (TAMIL MEDIUM),140.0,,,,,,,1,0,0,0,0,0,0
2021,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,176.625,174.065,164.195,174.25,164.095,128.77,146.76,0,0,0,0,0,0,0
2021,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.82,167.5,168.475,168.5,159.47,,,0,0,0,0,0,0,0
2021,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,166.185,159.045,139.615,161.215,153.25,,,0,0,0,0,0,0,0
2021,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,157.305,140.815,128.42,,141.53,,,0,0,1,0,0,0,0
2021,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",THIRUVANNAMALAI,UNIV CONSTITUENT COLLEGES,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),133.815,,,,,,,1,0,0,0,0,0,0
2021,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,185.755,182.14,181.475,182.185,175.295,165.21,,0,0,0,0,0,0,0
2021,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.78,176.44,174.75,,169.535,155.359999999999,158.99,0,0,0,0,0,0,0
2021,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,173.844999999999,165.76,122.5,161.735,164.745,125.6,,0,0,0,0,0,1,0
2021,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",KANCHEEPURAM,UNIV CONSTITUENT COLLEGES,ME,MECHANICAL ENGINEERING,167.644999999999,159.54,137.5,160.0,159.87,,150.0,0,0,0,0,0,0,0
2021,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,124.1,,,,,,,1,0,0,0,0,0,0
2021,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,171.605,161.0,170.24,161.12,138.89,,,0,0,0,0,0,0,0
2021,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160.08,130.76,159.965,,,,,0,1,0,0,0,0,0
2021,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134.815,128.0,134.275,,,,,0,1,0,0,0,0,0
2021,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,170.395,151.57,169.495,,117.5,,,0,0,0,0,0,0,0
2021,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,147.6,144.42,146.01,,,,,0,1,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,AE,AERONAUTICAL ENGINEERING,115.33,,,,,,,1,0,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CE,CIVIL ENGINEERING,156.315,,,,,,,1,0,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,162.475,157.5,129.0,154.11,136.5,,,0,0,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.329999999999,137.67,,,137.955,,,0,1,0,0,1,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,99.5,,,,,,,1,0,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,80.0,,,,,,,1,0,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,160.68,145.11,158.35,141.67,129.825,,,0,0,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,124.384999999999,,,,,,,1,0,0,0,0,0,0
2021,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,TX,TEXTILE TECHNOLOGY,155.5,,,,,,,1,0,0,0,0,0,0
2021,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2021,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2021,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,FD,FOOD TECHNOLOGY,168.35,,,,,,,1,0,0,0,0,0,0
2021,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",THIRUVALLUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,141.0,,,,,,,1,0,0,0,0,0,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,AD,Artificial Intelligence and Data Science,173.56,168.5,,,128.955,,,0,0,0,0,0,0,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,BT,BIO TECHNOLOGY,168.865,139.5,136.5,162.275,95.5,142.0,,0,0,0,0,1,1,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,CS,COMPUTER SCIENCE AND ENGINEERING,176.145,171.329999999999,169.0,165.755,145.1,,,0,0,0,0,0,0,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.21,165.395,165.495,157.5,124.0,,,0,0,0,0,1,0,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.54,160.795,,,136.915,,,0,0,0,0,1,0,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,IT,INFORMATION TECHNOLOGY,173.495,169.67,166.635,167.57,143.87,170.99,,0,0,0,0,0,0,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,ME,MECHANICAL ENGINEERING,141.5,98.5,,,,,,0,0,0,0,0,0,0
2021,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",THIRUVALLUR,SELF FINANCING COLLEGES TIER 2,MZ,Mechatronics Engineering,147.0,122.0,,,,,,0,1,0,0,0,0,0
2021,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,AL,Artificial Intelligence and Machine Learning,184.855,182.495,181.35,178.955,164.405,,,0,0,0,0,0,0,0
2021,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,184.23,182.579999999999,174.53,182.5,162.81,,,0,0,0,0,0,0,0
2021,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,187.174999999999,186.0,182.22,186.0,170.5,146.175,,0,0,0,0,0,0,0
2021,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.065,181.56,176.65,176.02,162.185,143.5,,0,0,0,0,0,0,0
2021,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,185.86,184.5,181.13,185.48,168.395,139.0,,0,0,0,0,0,0,0
2021,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",THIRUVALLUR,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,189.0,188.0,186.0,181.095,171.16,164.35,,0,0,0,0,0,0,0
