college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,34243,56265,96960,68420,96033,131578,113891,0,0,0,0,0,1,0
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",VELLORE,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,76665,134134,128366,123174,150240,120235,,0,0,0,0,1,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,18836,29306,32451,33600,45942,74776,53375,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,1883,2330,5720,3488,12740,20115,,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2496,3141,3213,4696,15947,39674,,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,4540,6020,6991,9599,22102,25022,,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,5440,8492,9949,14397,30836,63853,,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,IB,INDUSTRIAL BIO TECHNOLOGY,14483,23404,56014,36875,72580,93627,131214,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,2587,3468,2745,3982,13991,18245,45608,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,13909,20623,29002,27001,58968,76635,36683,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COIMBATORE,GOVERNMENT ENGG COLLEGES,PR,PRODUCTION ENGINEERING,21501,32412,42678,35682,77669,109355,,0,0,0,0,0,0,0
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,78428,137575,87272,139566,115663,,,0,1,1,0,0,0,0
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,19464,30183,45298,34069,67750,89545,,0,0,0,0,0,0,0
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,29713,45059,60608,43731,79877,83475,41782,0,0,0,0,0,0,0
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,45446,69051,55540,67292,111584,126441,,0,0,0,0,0,0,0
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",DHARMAPURI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,77448,141712,143614,141236,145584,78072,,0,0,1,0,1,0,0
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,11882,18293,32525,18789,34189,78203,,0,0,0,0,0,0,0
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20081,27486,49445,31223,56624,142131,,0,0,0,0,0,0,0
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,32217,48786,50697,45152,81153,145087,112009,0,0,0,0,0,0,0
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,58353,93642,126174,84870,143000,149483,,0,0,0,0,0,0,0
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,34672,56869,102632,53071,60118,75551,103211,0,0,0,0,0,0,0
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,3925,5367,6215,8444,19005,22789,,0,0,0,0,0,0,0
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,6231,7645,19870,10736,27036,40461,,0,0,0,0,0,0,0
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,10532,14059,32909,14738,41532,39662,39690,0,0,0,0,0,0,0
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,28949,44588,65014,51644,74489,72476,73247,0,0,0,0,0,0,0
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",SALEM,GOVERNMENT ENGG COLLEGES,MT,METALLURGICAL ENGINEERING,29866,53453,39332,49074,130255,100856,,0,0,0,0,0,0,0
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,AU,AUTOMOBILE ENGINEERING,82421,107307,,145273,,,,0,0,0,0,0,0,0
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,55575,87795,110101,71770,122427,150777,,0,0,0,0,1,0,0
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,9554,14075,27702,15493,35929,45944,73206,0,0,0,0,0,0,0
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16352,19611,29818,23967,60326,64989,,0,0,0,0,0,0,0
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,25233,30521,53945,40346,63821,57509,63365,0,0,0,0,0,0,0
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,11997,17000,32985,14512,38442,50917,,0,0,0,0,0,0,0
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ERODE,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,44476,60167,80844,75851,126870,85646,138907,0,0,0,0,0,0,0
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,111943,142280,,143649,134449,125735,,0,1,0,1,0,1,0
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,23335,35141,52033,37808,53428,60454,136711,0,0,0,0,0,0,0
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,36915,59262,66605,48506,87687,113933,,0,0,0,0,0,1,0
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,66638,93998,121351,117037,140550,147951,,0,0,1,0,0,1,0
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",THANJAVUR,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,103433,153058,,145680,142014,,,0,1,0,1,1,0,0
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,73555,149079,,151979,136313,132189,,0,1,0,1,0,1,0
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,17641,23568,28243,28038,40005,38427,,0,0,0,0,0,0,0
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,27561,43676,63123,50720,85929,119288,146168,0,0,0,0,0,0,0
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,43498,67017,114012,88378,116657,137418,72066,0,0,0,0,0,0,0
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,73254,124936,141581,116776,133120,,,0,0,0,1,1,0,0
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,33948,67168,72891,70342,75332,104553,,0,0,0,0,0,1,0
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,6192,12808,10123,17722,27208,59849,,0,0,0,0,0,0,0
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13231,18407,17360,29711,61794,89555,,0,0,0,0,0,0,0
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,19694,28772,36036,41891,49117,139103,,0,0,0,0,0,0,0
4974,"Government College of Engineering, Tirunelveli District 627007",TIRUNELVELI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,54652,79882,79374,111722,93615,134852,,0,0,0,0,0,1,0
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,117976,147688,,151061,154543,133114,,0,1,0,1,1,1,0
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,25859,39462,48793,50929,74123,47816,,0,0,0,0,0,0,0
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,40059,57911,118811,58935,77916,93588,121029,0,0,0,0,0,0,0
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,62462,139935,141978,119064,130139,,,0,0,0,0,1,0,0
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",THENI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,113693,131390,,154078,135739,132084,,0,1,0,1,1,0,0
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,25783,40746,57078,53741,54391,107882,,0,0,0,0,0,0,0
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,4908,7657,5555,10327,28649,40314,,0,0,0,0,0,0,0
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,7736,10083,11420,12557,33847,144125,71477,0,0,0,0,0,0,0
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17525,22355,40846,36186,49141,125581,81649,0,0,0,0,0,0,0
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",SIVAGANGAI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,35511,53736,47941,54713,71975,119433,119203,0,0,0,0,0,0,1
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,AS,AUTOMOBILE ENGINEERING (SS),16178,22783,32669,32922,71067,92298,,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,BS,BIO TECHNOLOGY (SS),4699,6912,14471,9457,34020,30939,,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,BY,BIO MEDICAL ENGINEERING  (SS),5101,7040,11391,12920,37716,38532,,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,CE,CIVIL  ENGINEERING,4624,6811,13225,15580,31055,20484,,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),1085,1420,2624,2529,13459,25042,17655,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,CM,COMPUTER SCIENCE AND ENGINEERING (SS),256,537,1541,1932,12762,22980,13980,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,CN,CIVIL  ENGINEERING (SS),7782,9376,31469,23921,40398,68330,,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,535,876,2054,2609,14078,2848,16547,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1620,2006,4026,5273,17030,11326,11236,0,0,0,0,0,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COIMBATORE,GOVERNMENT AIDED COLLEGES,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),1104,1294,3859,3500,21823,22223,,0,0,0,0,0,0,0
